[0.0, 0.08046874999999964, 0.18203124999999987, 0.22109374999999987, 0.32070312499999987, 0.46718749999999987, 0.5960937499999999, 0.6664062499999999, 0.8070312499999999, 0.9125000000000001, 1.053125, 1.1703125, 1.27578125, 1.3890625, 1.58828125, 1.70546875, 1.84609375, 1.98671875, 2.0, 2.0]
[0.0, -0.08376771833561969, -0.015363511659807982, -0.1441243712848651, -0.2889803383630545, -0.3050754458161865, -0.3614083219021491, -0.2507544581618656, -0.17832647462277085, -0.20246913580246917, -0.13004115226337454, -0.11796982167352532, -0.0696844993141289, 0.02688614540466383, 0.04298125285779608, -0.0022862368541382017, 0.04599908550525833, 0.07014174668495654, 0.0, 0.0]

[0.0, 0.07656249999999964, 0.17812499999999987, 0.26015624999999987, 0.35390624999999987, 0.5062499999999999, 0.6351562499999999, 0.7406249999999999, 0.8812500000000001, 0.9984375000000001, 1.10390625, 1.24453125, 1.367578125, 1.4203125, 1.5609375, 1.66640625, 1.81875, 1.90078125, 1.97109375, 2.0]
[0.0, 0.024417009602194506, 0.08477366255144014, 0.10891632373113813, 0.18134430727023343, 0.157201646090535, 0.1632373113854595, 0.2115226337448557, 0.28395061728395055, 0.3322359396433465, 0.34430727023319596, 0.41673525377229037, 0.3604023776863281, 0.36844993141289395, 0.44087791495198836, 0.3714677640603563, 0.3473251028806583, 0.22661179698216727, 0.09785093735710992, 0.0]

[0.0, 0.15468749999999987, 0.29531249999999987, 0.3832031250000001, 0.4945312500000001, 0.6468750000000001, 0.8226562500000001, 0.9984375000000001, 1.17421875, 1.273828125, 1.45546875, 1.6078125, 1.695703125, 1.81875, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
[0.0, 0.011248285322359386, -0.061179698216735134, 0.003200731595793427, -0.012894375857338825, -0.07325102880658424, -0.04910836762688603, -0.09739368998628256, 0.01828989483310478, -0.02999542752629164, -0.05413808870598985, -0.034019204389574675, 0.030361225422953775, -0.08230452674897121, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]

[0.0, 0.1429687500000001, 0.2757812500000001, 0.3890625000000001, 0.5882812500000001, 0.7054687500000001, 0.8460937500000001, 0.9867187500000001, 1.0921875, 1.19765625, 1.303125, 1.3734375000000005, 1.5257812500000005, 1.6546875000000005, 1.7953125000000005, 1.9242187500000005, 2.0, 2.0, 2.0, 2.0]
[0.0, -0.02944673068129866, -0.0696844993141289, 0.02688614540466383, 0.04298125285779608, -0.0022862368541382017, 0.04599908550525833, 0.07014174668495654, 0.10233196159122071, 0.13854595336076814, 0.11440329218106993, 0.16268861454046635, 0.1787837219935985, 0.14458161865569263, 0.072153635116598, -0.05660722450845912, 0.0, 0.0, 0.0, 0.0]

[0.0, 0.03945312500000009, 0.09218750000000009, 0.10390625000000009, 0.2445312500000001, 0.3675781250000001, 0.4554687500000001, 0.5609375000000001, 0.6664062500000001, 0.8187500000000001, 0.9359375000000001, 1.070703125, 1.211328125, 1.334375, 1.4750000000000005, 1.6039062500000005, 1.7562500000000005, 1.8675781250000005, 1.9769531250000005, 2.0]
[0.0, 0.10690443529949656, 0.23566529492455413, 0.34430727023319596, 0.41673525377229037, 0.3604023776863281, 0.4569730224051207, 0.44087791495198836, 0.3714677640603563, 0.3473251028806583, 0.25075445816186503, 0.17027892089620478, 0.18235025148605422, 0.06968449931412879, 0.09382716049382678, 0.0998628257887515, 0.07572016460905329, 0.11595793324188342, 0.04352994970278923, 0.0]

[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
