[0.0, 0.08046874999999998, 0.22109374999999998, 0.36171875, 0.5140625000000001, 0.6429687500000001, 0.7562500000000001, 0.9203125000000001, 1.0609375, 1.16640625, 1.31875, 1.44765625, 1.58828125, 1.70546875, 1.86953125, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
[0.0, -0.08376771999999999, -0.14412437, -0.11998171000000002, -0.13607682, -0.13808871, -0.05761316999999999, -0.009327850000000026, 0.06310013999999997, 0.07517147000000002, 0.051028809999999925, 0.0027434800000000203, 0.04298124999999997, -0.002286239999999995, -0.042524010000000056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]

[0.0, 0.11171874999999998, 0.2640625, 0.39296875, 0.5335937500000001, 0.6625000000000001, 0.7796875000000001, 0.9320312500000001, 1.04921875, 1.18984375, 1.3421875, 1.4828125, 1.6234375, 1.72890625, 1.834375, 1.975, 2.0, 2.0, 2.0, 2.0, 2.0]
[0.0, -0.06812985999999999, -0.08422496999999995, -0.14055784000000004, -0.09227252000000008, -0.15061728000000008, -0.10233196000000011, -0.12647461999999998, -0.08623684999999992, -0.05002285999999989, -0.09026062999999995, -0.06611797000000008, -0.11138545999999994, -0.06310013999999997, 0.05761316999999999, -0.014814810000000067, 0.0, 0.0, 0.0, 0.0, 0.0]

[0.0, 0.1546875000000001, 0.2953125000000001, 0.4593750000000001, 0.6117187500000001, 0.7640625000000001, 0.9164062500000001, 1.06875, 1.209375, 1.38515625, 1.490625, 1.6078125, 1.66640625, 1.81875, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
[0.0, 0.011248289999999994, -0.061179699999999976, 0.03539095000000003, -0.008870600000000006, -0.024965709999999974, 0.023319619999999985, -0.0008230499999999918, -0.04609052999999996, -0.02194786999999998, 0.026337449999999984, -0.03401919999999997, -0.05816186999999998, -0.08230452999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]

[0.0, 0.1429687500000001, 0.2757812500000001, 0.3890625000000001, 0.47695313000000006, 0.5882812500000001, 0.7054687500000001, 0.8695312500000001, 1.0, 1.12734375, 1.271875, 1.40859375, 1.51796875, 1.60195313, 1.76015625, 1.85390625, 2.0, 2.0, 2.0, 2.0, 2.0]
[0.0, -0.029446729999999977, -0.06968450000000004, 0.026886149999999942, -0.05358939000000007, 0.04298124999999997, -0.002286239999999995, -0.042524010000000056, 0.0, 0.03392774999999992, -0.10288066000000007, -0.06264289, -0.11092820999999997, -0.008321899999999993, -0.024417010000000072, 0.048010969999999986, 0.0, 0.0, 0.0, 0.0, 0.0]

[0.0, 0.1312500000000001, 0.2718750000000001, 0.4085937500000001, 0.4320312500000001, 0.5257812500000001, 0.6664062500000001, 0.8187500000000001, 0.9125000000000001, 1.053125, 1.1703125, 1.27578125, 1.39296875, 1.53359375, 1.6625, 1.79140625, 1.896875, 1.990625, 2.0609375, 2.02578125, 2.0]
[0.0, -0.04197530999999999, 0.03045267000000007, 0.07069043999999991, 0.1994513, 0.31211706000000006, 0.37146776000000004, 0.34732509999999994, 0.41975308999999994, 0.49218107, 0.5042523999999999, 0.5525377200000001, 0.5927754900000002, 0.6410608099999999, 0.5827160500000002, 0.53443073, 0.4378600800000001, 0.29300412, 0.1964334700000001, 0.06767261000000002, 0.0]

[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
